"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2014-11-09","0.40","37","46","32"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2014-11-10","0.25","29","32","15"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2014-11-11","0.00","13","15","5"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2014-11-12","0.00","9","15","4"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2014-11-13","0.00","7","17","-4"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2014-11-14","0.00","12","20","6"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2014-11-15","0.00","11","19","0"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2014-11-16","0.00","12","24","4"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2014-11-17","0.00","13","25","3"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2014-11-18","0.00","15","24","9"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2014-11-19","0.00","19","31","9"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2014-11-20","0.00","23","31","16"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2014-11-21","0.02","29","38","26"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2014-11-22","0.09","36","44","32"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2014-11-23","0.03","36","40","30"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2014-11-24","0.00","35","42","29"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2014-11-25","0.48","34","37","31"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2014-11-26","0.24","32","35","31"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2014-11-27","0.00","35","57","29"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2014-11-28","0.01","47","51","41"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2014-11-29","0.23","40","46","14"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2014-11-30","0.01","16","23","5"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2014-12-01","0.01","9","18","1"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2014-12-02","0.00","14","30","3"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2014-12-03","0.00","15","26","7"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2014-12-04","0.15","24","29","22"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2014-12-05","0.01","29","34","27"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2014-12-06","0.10","30","35","28"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2014-12-07","0.00","31","34","26"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2014-12-08","0.00","29","32","27"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2014-12-09","0.00","29","31","28"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2014-12-10","0.00","29","47","24"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2014-12-11","0.00","35","41","30"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2014-12-12","0.00","34","42","25"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2014-12-13","0.09","36","38","31"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2014-12-14","0.00","35","38","30"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2014-12-15","0.00","31","34","25"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2014-12-16","0.00","27","30","23"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2014-12-17","0.00","30","37","26"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2014-12-18","0.00","29","34","27"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2014-12-19","0.06","31","33","28"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2014-12-20","0.05","29","32","23"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2014-12-21","0.24","34","43","31"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2014-12-22","0.01","37","42","30"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2014-12-23","0.00","32","35","24"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2014-12-24","0.11","32","36","30"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2014-12-25","0.22","31","32","24"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2014-12-26","0.00","26","31","20"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2014-12-27","0.00","25","31","23"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2014-12-28","0.21","28","30","17"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2014-12-29","0.00","15","17","1"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2014-12-30","0.00","0","3","-11"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2014-12-31","0.00","1","8","-3"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-01-01","0.00","1","11","-6"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-01-02","0.08","7","17","0"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-01-03","0.03","19","27","17"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-01-04","0.30","20","21","19"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-01-05","0.47","25","35","20"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-01-06","0.00","33","37","28"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-01-07","0.00","28","31","17"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-01-08","0.00","21","31","12"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-01-09","0.00","20","22","15"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-01-10","0.01","19","26","14"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-01-11","0.07","26","30","24"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-01-12","0.00","30","35","28"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-01-13","0.00","29","34","26"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-01-14","0.00","26","31","13"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-01-15","0.00","15","22","7"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-01-16","0.00","22","42","17"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-01-17","0.07","28","32","17"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-01-18","0.15","33","43","29"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-01-19","0.01","37","39","30"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-01-20","0.00","30","36","24"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-01-21","0.00","23","29","11"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-01-22","0.00","19","30","12"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-01-23","0.00","30","39","25"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-01-24","0.03","34","41","32"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-01-25","0.00","35","48","31"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-01-26","0.00","34","43","24"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-01-27","0.00","29","37","21"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-01-28","0.00","32","47","24"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-01-29","0.00","29","36","17"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-01-30","0.00","24","36","14"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-01-31","0.00","27","41","20"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-02-01","0.08","29","31","24"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-02-02","0.00","27","38","20"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-02-03","0.00","37","43","26"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-02-04","0.01","32","36","27"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-02-05","0.00","33","48","31"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-02-06","0.00","44","58","34"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-02-07","0.34","46","51","37"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-02-08","0.16","42","53","32"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-02-09","0.20","39","45","34"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-02-10","0.01","40","48","35"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-02-11","0.00","37","45","29"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-02-12","0.00","38","53","30"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-02-13","0.00","40","54","30"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-02-14","0.00","39","53","29"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-02-15","0.00","40","48","31"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-02-16","0.00","37","45","25"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-02-17","0.00","29","45","19"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-02-18","0.00","31","50","20"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-02-19","0.01","36","48","26"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-02-20","0.05","37","44","31"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-02-21","0.13","32","34","17"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-02-22","0.00","17","27","5"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-02-23","0.00","17","31","7"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-02-24","0.00","24","39","15"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-02-25","0.00","37","47","30"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-02-26","0.00","32","38","24"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-02-27","0.00","30","39","24"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-02-28","0.00","27","35","17"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-03-01","0.00","23","38","12"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-03-02","0.02","26","36","15"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-03-03","0.00","22","29","13"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-03-04","0.00","22","39","9"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-03-05","0.00","30","50","17"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-03-06","0.00","36","60","22"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-03-07","0.00","42","59","26"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-03-08","0.00","40","58","24"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-03-09","0.00","40","62","23"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-03-10","0.00","41","66","23"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-03-11","0.00","43","53","32"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-03-12","0.00","47","60","33"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-03-13","0.00","42","65","24"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-03-14","0.00","46","61","33"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-03-15","0.20","51","60","45"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-03-16","0.00","49","56","41"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-03-17","0.03","44","47","37"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-03-18","0.01","43","49","35"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-03-19","0.00","40","57","27"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-03-20","0.00","45","65","29"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-03-21","0.01","49","55","37"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-03-22","0.00","42","61","25"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-03-23","0.07","44","48","37"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-03-24","0.11","37","40","31"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-03-25","0.00","38","49","33"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-03-26","0.00","45","57","38"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-03-27","0.00","46","74","31"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-03-28","0.01","50","54","37"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-03-29","0.00","42","57","28"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-03-30","0.00","48","70","32"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-03-31","0.03","48","58","31"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-04-01","0.02","38","45","28"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-04-02","0.03","35","44","25"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-04-03","0.00","34","51","23"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-04-04","0.00","38","49","29"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-04-05","0.00","36","50","24"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-04-06","0.09","40","46","28"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-04-07","0.00","35","57","20"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-04-08","0.00","44","58","28"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-04-09","0.00","44","60","27"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-04-10","0.00","45","63","29"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-04-11","0.10","49","55","32"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-04-12","0.03","37","46","28"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-04-13","0.00","40","70","23"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-04-14","0.00","47","47","35"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-04-15","0.00","40","55","34"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-04-16","0.00","42","62","26"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-04-17","0.00","48","71","29"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-04-18","0.00","53","66","36"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-04-19","0.00","51","64","32"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-04-20","0.00","49","71","28"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-04-21","0.00","53","73","33"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-04-22","0.00","53","65","34"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-04-23","0.00","44","62","28"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-04-24","0.00","50","53","34"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-04-25","0.00","42","56","28"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-04-26","0.19","43","48","38"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-04-27","0.00","44","62","33"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-04-28","0.00","51","78","32"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-04-29","0.00","55","63","37"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-04-30","0.00","49","65","31"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-05-01","0.00","51","74","32"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-05-02","0.00","56","70","34"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-05-03","0.00","51","69","30"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-05-04","0.00","52","77","32"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-05-05","0.01","59","63","39"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-05-06","0.00","47","63","28"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-05-07","0.00","53","63","46"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-05-08","0.00","51","63","33"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-05-09","0.00","50","65","32"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-05-10","0.00","51","68","31"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-05-11","0.00","52","68","33"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-05-12","0.00","56","66","46"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-05-13","0.25","52","61","42"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-05-14","0.04","54","69","42"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-05-15","0.02","52","65","44"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-05-16","0.03","54","58","48"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-05-17","0.00","52","61","44"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-05-18","0.00","52","64","43"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-05-19","0.00","53","65","39"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-05-20","0.00","57","74","40"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-05-21","0.00","61","78","42"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-05-22","0.00","58","78","41"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-05-23","0.01","62","71","44"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-05-24","0.00","58","72","42"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-05-25","0.01","57","73","42"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-05-26","0.00","53","71","41"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-05-27","0.00","56","67","43"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-05-28","0.07","58","70","48"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-05-29","0.00","61","76","51"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-05-30","0.31","59","71","47"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-05-31","0.01","58","82","48"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-06-01","0.20","62","68","53"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-06-02","0.27","56","64","50"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-06-03","0.00","56","67","45"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-06-04","0.00","56","74","42"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-06-05","0.00","61","80","44"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-06-06","0.00","65","83","47"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-06-07","0.00","69","88","51"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-06-08","0.00","73","93","54"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-06-09","0.00","75","94","55"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-06-10","0.00","73","88","58"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-06-11","0.00","72","88","53"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-06-12","0.00","70","79","53"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-06-13","0.00","61","73","42"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-06-14","0.00","59","76","39"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-06-15","0.00","65","79","54"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-06-16","0.00","67","82","49"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-06-17","0.00","68","84","51"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-06-18","0.00","72","84","56"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-06-19","0.00","69","80","53"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-06-20","0.00","63","80","45"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-06-21","0.00","64","80","50"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-06-22","0.00","67","81","50"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-06-23","0.00","66","86","48"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-06-24","0.00","70","87","53"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-06-25","0.00","74","89","62"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-06-26","0.00","74","98","53"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-06-27","0.00","79","101","55"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-06-28","0.00","82","102","63"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-06-29","0.04","83","97","64"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2015-06-30","0.00","79","94","62"
