"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-01-28","0.00","12","26","2"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-01-29","0.00","11","25","-3"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-01-30","0.00","17","30","7"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-01-31","0.05","31","40","19"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-02-01","0.05","23","27","15"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-02-02","0.00","11","16","2"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-02-03","0.03","12","23","9"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-02-04","0.00","24","41","22"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-02-05","0.00","38","44","30"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-02-06","0.00","32","44","21"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-02-07","0.00","27","51","14"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-02-08","0.00","37","45","25"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-02-09","0.00","40","45","35"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-02-10","0.00","40","54","35"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-02-11","0.00","40","48","26"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-02-12","0.00","29","40","16"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-02-13","0.00","26","40","16"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-02-14","0.11","30","46","24"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-02-15","0.01","35","38","28"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-02-16","0.19","33","34","24"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-02-17","0.00","27","40","16"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-02-18","0.00","39","47","35"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-02-19","0.00","37","51","26"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-02-20","0.04","39","42","29"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-02-21","0.05","22","31","6"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-02-22","0.00","6","13","0"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-02-23","0.00","3","13","-6"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-02-24","0.02","12","25","5"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-02-25","0.00","16","29","5"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-02-26","0.00","20","34","8"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-02-27","0.00","24","42","13"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-02-28","0.23","37","49","34"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-03-01","0.04","43","55","36"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-03-02","0.11","41","47","35"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-03-03","0.03","40","46","36"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-03-04","0.00","40","47","31"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-03-05","0.00","37","45","30"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-03-06","0.01","34","37","22"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-03-07","0.01","27","37","19"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-03-08","0.06","29","33","17"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-03-09","0.00","18","26","10"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-03-10","0.00","17","36","6"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-03-11","0.00","30","42","21"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-03-12","0.00","40","60","30"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-03-13","0.03","42","49","35"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-03-14","0.00","42","54","32"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-03-15","0.05","44","53","37"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-03-16","0.01","39","49","29"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-03-17","0.00","39","55","26"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-03-18","0.01","44","53","36"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-03-19","0.01","42","57","29"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-03-20","0.00","42","46","29"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-03-21","0.00","36","49","27"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-03-22","0.00","44","59","34"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-03-23","0.00","48","72","31"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-03-24","0.00","56","62","34"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-03-25","0.00","45","66","29"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-03-26","0.00","51","66","38"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-03-27","0.00","50","69","33"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-03-28","0.00","54","66","39"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-03-29","0.00","47","56","37"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-03-30","0.00","42","58","28"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-03-31","0.00","43","50","33"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-04-01","0.00","40","54","29"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-04-02","0.00","39","52","29"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-04-03","0.00","37","58","23"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-04-04","0.30","44","50","32"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-04-05","0.00","36","43","31"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-04-06","0.00","39","52","29"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-04-07","0.00","40","64","24"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-04-08","0.00","48","75","30"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-04-09","0.00","43","49","30"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-04-10","0.02","35","41","26"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-04-11","0.00","31","39","20"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-04-12","0.00","31","36","23"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-04-13","0.00","27","40","20"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-04-14","0.00","30","39","23"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-04-15","0.00","31","40","22"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-04-16","0.13","29","39","19"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-04-17","0.01","36","48","27"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-04-18","0.00","37","61","24"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-04-19","0.00","47","54","38"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-04-20","0.04","41","56","34"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-04-21","0.16","47","54","36"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-04-22","0.00","42","56","31"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-04-23","0.03","45","56","32"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-04-24","0.00","44","62","33"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-04-25","0.00","48","69","29"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-04-26","0.03","50","54","38"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-04-27","0.00","42","59","26"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-04-28","0.00","46","56","30"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-04-29","0.05","47","54","34"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-04-30","0.00","42","54","28"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-05-01","0.01","50","62","43"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-05-02","0.00","51","70","33"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-05-03","0.00","56","70","41"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-05-04","0.00","53","73","44"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-05-05","0.00","60","78","43"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-05-06","0.63","53","61","46"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-05-07","0.06","48","53","42"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-05-08","0.00","44","50","31"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-05-09","0.00","39","53","25"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-05-10","0.00","45","59","30"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-05-11","0.00","45","63","27"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-05-12","0.00","51","62","39"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-05-13","0.00","48","54","35"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-05-14","0.01","44","55","36"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-05-15","0.13","51","77","34"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-05-16","0.00","62","73","48"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-05-17","0.00","55","70","40"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-05-18","0.00","52","62","37"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-05-19","0.02","48","52","36"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-05-20","0.02","46","57","38"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-05-21","0.00","46","59","35"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-05-22","0.00","51","65","42"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-05-23","0.00","52","65","37"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-05-24","0.00","52","64","43"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-05-25","0.00","55","68","48"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-05-26","0.00","60","82","44"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-05-27","0.16","65","71","51"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-05-28","0.07","55","62","44"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-05-29","0.01","52","66","40"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-05-30","0.00","54","63","49"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-05-31","0.00","56","70","41"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-06-01","0.07","58","70","48"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-06-02","0.00","62","77","46"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-06-03","0.20","62","77","52"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-06-04","0.14","57","62","50"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-06-05","0.24","55","69","43"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-06-06","0.27","55","63","49"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-06-07","0.00","56","72","43"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-06-08","0.00","58","69","49"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-06-09","0.00","63","80","49"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-06-10","0.20","66","65","58"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-06-11","0.40","60","67","55"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-06-12","0.00","59","66","51"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-06-13","0.07","56","58","47"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-06-14","0.01","49","54","45"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-06-15","0.00","54","72","48"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-06-16","0.00","64","88","46"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-06-17","0.00","70","88","53"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-06-18","0.24","66","72","57"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-06-19","0.13","59","62","51"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-06-20","0.03","56","62","51"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-06-21","0.00","60","76","50"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-06-22","0.00","64","86","45"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-06-23","0.00","68","80","50"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-06-24","0.02","59","67","40"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-06-25","0.00","58","78","40"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-06-26","0.00","64","87","44"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-06-27","0.00","70","95","48"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-06-28","0.00","76","95","51"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-06-29","0.00","71","78","52"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-06-30","0.00","63","82","45"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-07-01","0.00","68","88","50"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-07-02","0.00","70","89","51"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-07-03","0.09","64","80","53"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-07-04","0.08","62","77","52"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-07-05","0.00","65","85","49"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-07-06","0.06","69","91","52"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-07-07","0.00","69","90","53"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-07-08","0.00","72","89","54"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-07-09","0.00","74","89","58"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-07-10","0.00","72","82","54"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-07-11","0.00","68","88","48"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-07-12","0.00","72","97","51"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-07-13","0.00","76","93","59"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-07-14","0.00","77","97","54"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-07-15","0.00","76","95","56"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-07-16","0.00","76","100","54"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-07-17","0.00","80","97","59"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-07-18","0.00","75","78","58"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-07-19","0.00","66","90","49"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-07-20","0.00","73","95","48"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-07-21","0.00","74","97","51"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-07-22","0.00","74","90","51"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-07-23","0.00","72","93","51"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-07-24","0.04","69","85","53"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-07-25","0.00","70","93","52"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-07-26","0.00","79","95","63"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-07-27","0.00","79","98","56"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-07-28","0.00","82","100","60"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-07-29","0.00","81","102","61"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-07-30","0.00","80","102","55"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-07-31","0.00","80","104","56"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-08-01","0.00","81","103","58"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-08-02","0.00","79","92","59"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-08-03","0.00","74","96","52"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-08-04","0.00","77","91","56"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-08-05","0.00","71","88","49"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-08-06","0.00","73","83","55"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-08-07","0.00","67","90","48"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-08-08","0.00","73","98","51"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-08-09","0.00","77","103","53"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-08-10","0.00","83","90","68"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-08-11","0.00","76","98","58"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-08-12","0.01","77","93","58"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-08-13","0.00","70","96","53"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-08-14","0.00","73","92","51"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-08-15","0.00","72","94","50"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-08-16","0.00","74","98","51"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-08-17","0.00","76","100","52"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-08-18","0.00","80","100","57"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-08-19","0.00","83","101","61"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-08-20","0.00","83","96","65"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-08-21","0.00","76","94","61"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-08-22","0.00","76","94","57"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-08-23","0.00","70","93","52"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-08-24","0.04","78","85","67"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-08-25","0.02","72","83","60"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-08-26","0.04","67","86","54"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-08-27","0.00","67","78","52"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-08-28","0.00","63","78","46"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-08-29","0.00","65","89","45"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-08-30","0.00","71","97","49"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-08-31","0.00","72","99","48"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-09-01","0.00","78","94","58"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-09-02","0.00","73","97","53"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-09-03","0.00","72","87","50"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-09-04","0.00","71","93","50"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-09-05","0.00","69","90","48"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-09-06","0.00","67","93","46"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-09-07","0.00","72","95","51"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-09-08","0.00","70","77","53"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-09-09","0.00","61","71","43"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-09-10","0.00","56","80","39"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-09-11","0.00","58","79","38"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-09-12","0.00","62","79","46"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-09-13","0.05","63","64","49"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-09-14","0.00","56","72","47"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-09-15","0.00","60","75","46"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-09-16","0.19","59","72","48"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-09-17","0.00","56","77","40"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-09-18","0.00","59","76","41"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-09-19","0.00","59","79","44"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-09-20","0.00","59","67","44"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-09-21","0.00","60","77","51"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-09-22","1.11","57","60","47"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-09-23","0.00","51","69","39"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-09-24","0.00","56","77","43"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-09-25","0.00","58","79","43"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-09-26","0.00","61","83","44"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-09-27","0.00","60","84","43"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-09-28","0.00","61","86","44"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-09-29","0.06","65","72","50"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-09-30","0.01","52","62","43"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-10-01","0.01","56","63","49"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-10-02","0.00","54","62","46"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-10-03","0.00","57","76","43"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-10-04","0.00","57","77","42"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-10-05","0.00","56","76","40"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-10-06","0.00","56","76","40"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-10-07","0.00","57","75","41"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-10-08","0.00","54","70","38"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-10-09","0.00","53","73","35"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-10-10","0.00","53","74","36"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-10-11","0.00","63","71","49"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-10-12","0.00","55","76","40"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-10-13","0.00","53","71","36"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-10-14","0.00","51","70","32"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-10-15","0.00","54","71","36"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-10-16","0.00","49","69","31"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-10-17","0.00","47","69","31"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-10-18","0.00","47","70","31"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-10-19","0.00","48","69","31"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-10-20","0.00","45","57","28"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-10-21","0.09","51","58","41"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-10-22","0.16","41","46","38"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-10-23","0.02","40","47","36"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-10-24","0.00","41","47","35"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-10-25","0.01","40","48","32"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-10-26","0.00","37","42","32"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2022-10-27","0.00","41","51","28"
